7.120779,3.211213,0.202295,0.566194,0.454903,-0.119833,-0.616694
7.129038,3.201322,0.219162,0.517853,0.414751,-0.110211,-0.555750
7.073579,3.277662,0.099512,0.879661,0.729113,-0.131294,-0.991237
7.164587,3.150691,0.296920,0.279459,0.205508,-0.104070,-0.271956
7.146279,3.177526,0.256029,0.403835,0.315779,-0.103027,-0.418349
7.087957,3.257766,0.130801,0.786168,0.647656,-0.126778,-0.879055
7.181796,3.126853,0.334217,0.166889,0.107477,-0.098371,-0.136802
7.122164,3.212259,0.203081,0.567177,0.459592,-0.105623,-0.612138
6.881976,3.541202,-0.312721,2.132415,1.816866,-0.207472,-2.500243
6.886779,3.535541,-0.303165,2.103962,1.793423,-0.201005,-2.464075
7.072943,3.280525,0.096745,0.890860,0.741385,-0.122533,-1.000917
6.886735,3.534588,-0.302422,2.101097,1.789578,-0.205925,-2.462662
7.089288,3.255927,0.133672,0.777444,0.640069,-0.126291,-0.868563
7.049091,3.310871,0.047202,1.038243,0.866182,-0.143280,-1.183197
7.085050,3.260960,0.124902,0.801597,0.660120,-0.131063,-0.899018
7.124865,3.206050,0.210773,0.541120,0.433715,-0.116153,-0.585621
7.067798,3.286045,0.086715,0.918786,0.763665,-0.131494,-1.037494
7.276531,2.996919,0.537671,-0.451583,-0.429011,-0.058764,0.608971
7.129251,3.199410,0.220898,0.511208,0.406842,-0.117804,-0.550953
7.090666,3.253282,0.136950,0.765035,0.628434,-0.128618,-0.854889
7.106979,3.230598,0.172508,0.658502,0.535485,-0.123945,-0.727253
7.131123,3.197422,0.224442,0.500799,0.398588,-0.114229,-0.537238
3.617652,-2.192311,-0.262137,-0.007329,-0.394613,-0.200789,-0.129016
3.612923,-2.188606,-0.275585,-0.004653,-0.393435,-0.202490,-0.133590
3.622389,-2.181449,-0.271895,-0.003761,-0.365651,-0.101208,-0.094128
3.621031,-2.195583,-0.249925,-0.003895,-0.392618,-0.207703,-0.135035
3.616861,-2.192861,-0.262484,-0.007256,-0.396742,-0.209017,-0.132393
3.617195,-2.190248,-0.265533,-0.004174,-0.389380,-0.191019,-0.128993
3.618173,-2.190692,-0.263498,-0.005403,-0.389556,-0.187935,-0.126220
3.616201,-2.191889,-0.263896,-0.002529,-0.392580,-0.209121,-0.138006
3.617504,-2.189522,-0.265759,-0.002396,-0.386325,-0.185486,-0.128870
3.615720,-2.187075,-0.274012,-0.006204,-0.387582,-0.175382,-0.120915
3.618408,-2.191503,-0.262099,-0.006737,-0.391597,-0.191406,-0.125969
3.618356,-2.183971,-0.273903,-0.002501,-0.375359,-0.141812,-0.111857
3.619843,-2.183328,-0.272925,-0.003860,-0.372939,-0.128225,-0.104819
3.618112,-2.190939,-0.262866,-0.004314,-0.389283,-0.190765,-0.128572
3.621223,-2.195093,-0.250135,-0.002803,-0.390661,-0.203981,-0.134834
3.616280,-2.192173,-0.264073,-0.005304,-0.394995,-0.208730,-0.134639
3.626047,-2.182555,-0.262727,0.000420,-0.358881,-0.091928,-0.094753
3.616592,-2.192666,-0.263348,-0.007543,-0.397025,-0.208916,-0.132071
3.627359,-2.176176,-0.271212,0.001424,-0.344938,-0.040699,-0.076043
3.612980,-2.189949,-0.274661,-0.009820,-0.399500,-0.207978,-0.129720
3.617500,-2.192357,-0.262559,-0.008203,-0.395569,-0.201323,-0.128238
3.617168,-2.193235,-0.262354,-0.010829,-0.399551,-0.207459,-0.127618
3.617880,-2.189586,-0.264649,-0.001085,-0.384895,-0.184807,-0.130056
3.616697,-2.190629,-0.265049,-0.001871,-0.389123,-0.198029,-0.134426
3.618666,-2.189687,-0.263829,-0.003388,-0.385554,-0.179603,-0.125265
3.616633,-2.191287,-0.265183,-0.005920,-0.393351,-0.200151,-0.130577
3.616628,-2.191789,-0.263669,-0.003609,-0.392541,-0.205328,-0.135231
3.617035,-2.193354,-0.262575,-0.011542,-0.400488,-0.208517,-0.127224
3.620831,-2.188798,-0.262489,-0.005940,-0.382535,-0.159752,-0.114329
3.617472,-2.191379,-0.264011,-0.007241,-0.393192,-0.195291,-0.127041
3.617639,-2.191135,-0.264042,-0.006862,-0.392229,-0.192937,-0.126547
3.614523,-2.186631,-0.275593,-0.002124,-0.385648,-0.181666,-0.128245
3.617423,-2.191539,-0.263068,-0.004628,-0.391626,-0.198516,-0.131303
3.617477,-2.190973,-0.263482,-0.002987,-0.389344,-0.195399,-0.131992
3.617316,-2.192595,-0.262917,-0.009816,-0.397457,-0.202871,-0.127002
3.621014,-2.195990,-0.249606,-0.005123,-0.394262,-0.209796,-0.134422
3.617349,-2.193923,-0.261786,-0.014020,-0.402823,-0.209054,-0.124514
3.617345,-2.192038,-0.262734,-0.006004,-0.393633,-0.201479,-0.130864
3.617729,-2.193960,-0.260633,-0.012418,-0.401126,-0.208366,-0.126032
3.623436,-2.184572,-0.263831,-0.000392,-0.367036,-0.119766,-0.104946
3.620854,-2.194980,-0.250603,-0.001620,-0.390162,-0.206040,-0.137055
3.616956,-2.192874,-0.263420,-0.011159,-0.399488,-0.205854,-0.126659
3.617326,-2.192304,-0.263331,-0.009578,-0.396755,-0.200939,-0.126535
3.615886,-2.191643,-0.265340,-0.004269,-0.393911,-0.207885,-0.135578
3.614144,-2.187853,-0.275336,-0.006354,-0.391484,-0.189341,-0.126370
3.618362,-2.183331,-0.274487,-0.000740,-0.372933,-0.138524,-0.112629
3.621122,-2.189355,-0.261735,-0.008326,-0.384818,-0.160395,-0.111770
3.617011,-2.192703,-0.262953,-0.008821,-0.397384,-0.205992,-0.129401
3.616664,-2.193179,-0.263464,-0.011448,-0.400683,-0.209381,-0.127729
3.612986,-2.189950,-0.274716,-0.010050,-0.399662,-0.207788,-0.129379
3.613370,-2.189489,-0.274707,-0.009486,-0.397847,-0.202854,-0.128072
3.617385,-2.191269,-0.264251,-0.006919,-0.392896,-0.195223,-0.127402
3.615841,-2.191028,-0.266017,-0.002684,-0.391738,-0.204934,-0.136286
3.615716,-2.191055,-0.266121,-0.002486,-0.391832,-0.205941,-0.136922
3.616928,-2.192848,-0.262734,-0.008439,-0.397485,-0.207727,-0.130521
3.616062,-2.191372,-0.265447,-0.004039,-0.392997,-0.205187,-0.134779
3.613760,-2.191063,-0.272825,-0.014618,-0.403778,-0.208166,-0.124115
3.617928,-2.187615,-0.271447,-0.013300,-0.390343,-0.162134,-0.107257
3.616878,-2.193326,-0.262758,-0.011099,-0.400355,-0.209487,-0.128135
3.612641,-2.189330,-0.275271,-0.006272,-0.396328,-0.207973,-0.133873
3.613805,-2.188440,-0.275011,-0.006772,-0.393342,-0.195017,-0.128123
3.617151,-2.193455,-0.262373,-0.012120,-0.400911,-0.208188,-0.126410
3.621296,-2.188382,-0.262361,-0.005695,-0.380909,-0.154462,-0.112502
3.613919,-2.187905,-0.275153,-0.004721,-0.390721,-0.192080,-0.129345
3.616745,-2.192995,-0.263166,-0.009770,-0.399003,-0.208825,-0.129438
3.617141,-2.193321,-0.262311,-0.011034,-0.399894,-0.208064,-0.127618
3.616306,-2.191493,-0.264670,-0.003462,-0.392409,-0.205109,-0.135372
3.615965,-2.191959,-0.264630,-0.004145,-0.394254,-0.209766,-0.136429
3.617705,-2.193676,-0.261445,-0.013411,-0.401394,-0.205803,-0.123908
3.617705,-2.193676,-0.261445,-0.013411,-0.401394,-0.205803,-0.123908
3.616796,-2.192885,-0.263022,-0.008898,-0.398090,-0.208386,-0.130267
3.622046,-2.187041,-0.262833,-0.003644,-0.375897,-0.142400,-0.110113
3.622046,-2.187041,-0.262833,-0.003644,-0.375897,-0.142400,-0.110113
3.615146,-2.189429,-0.272771,-0.012661,-0.397340,-0.190504,-0.119360
3.612968,-2.188555,-0.275949,-0.005884,-0.394181,-0.201020,-0.131597
3.620965,-2.186192,-0.264877,0.000577,-0.372969,-0.145305,-0.116290
3.617512,-2.192003,-0.263208,-0.008415,-0.395086,-0.198626,-0.126958
3.616649,-2.192712,-0.263498,-0.008671,-0.397847,-0.208134,-0.130458
3.621345,-2.186500,-0.263868,0.000048,-0.373314,-0.145021,-0.115503
3.612444,-2.188484,-0.276171,-0.003194,-0.392887,-0.205274,-0.136425
3.622880,-2.194724,-0.248758,-0.005399,-0.389371,-0.190527,-0.126389
3.618345,-2.183956,-0.273927,-0.002429,-0.375296,-0.141816,-0.111944
3.616815,-2.192916,-0.263160,-0.009683,-0.398692,-0.207945,-0.129189
3.617390,-2.192438,-0.262357,-0.007351,-0.395255,-0.203093,-0.129920
3.621519,-2.196082,-0.249017,-0.006550,-0.394693,-0.206676,-0.131491
3.617725,-2.190863,-0.264241,-0.006424,-0.391295,-0.190859,-0.126241
3.616668,-2.191630,-0.264557,-0.005993,-0.393952,-0.202317,-0.131317
3.617456,-2.193158,-0.262862,-0.013815,-0.401167,-0.203248,-0.122506
3.618753,-2.189243,-0.264783,-0.004563,-0.385505,-0.175189,-0.122202
3.616309,-2.190669,-0.266084,-0.003484,-0.390976,-0.199299,-0.133120
3.613464,-2.190575,-0.273346,-0.011785,-0.401297,-0.208349,-0.127508
3.612774,-2.189341,-0.275312,-0.007249,-0.396863,-0.206644,-0.132212
3.613659,-2.187253,-0.276140,-0.002751,-0.388531,-0.190310,-0.130986
3.623148,-2.188590,-0.260495,-0.011165,-0.382443,-0.141972,-0.101074
3.617150,-2.193455,-0.262559,-0.012758,-0.401383,-0.207747,-0.125504
3.617085,-2.192795,-0.262618,-0.008628,-0.397289,-0.206366,-0.129753
3.618808,-2.189489,-0.263603,-0.002234,-0.384139,-0.178249,-0.126054
3.617439,-2.193326,-0.262188,-0.012368,-0.400423,-0.205532,-0.125055
3.618112,-2.190939,-0.262866,-0.004314,-0.389283,-0.190765,-0.128572
3.616198,-2.191893,-0.264632,-0.005108,-0.394488,-0.207356,-0.134353
3.614541,-2.189121,-0.273517,-0.009909,-0.395710,-0.193584,-0.123824
3.619598,-2.191389,-0.260862,-0.008640,-0.390962,-0.182771,-0.120253
3.612940,-2.189331,-0.275029,-0.007162,-0.396524,-0.205720,-0.131928
3.621360,-2.186128,-0.264222,0.000959,-0.371969,-0.142970,-0.115766
4.392982,0.493711,-0.265910,-0.958080,5.334941,20.643974,5.439243
2.601426,-0.875206,-0.950944,-1.167820,0.021107,1.402477,-2.009964
3.613356,-2.190393,-0.273606,-0.010975,-0.400548,-0.208229,-0.128416
3.616656,-2.192073,-0.264142,-0.007130,-0.395583,-0.204693,-0.130917
3.614495,-2.187458,-0.275061,-0.005060,-0.389299,-0.185562,-0.126355
7.186042,3.121517,0.342877,0.140491,0.085259,-0.094096,-0.103943
6.885831,3.535836,-0.304371,2.107019,1.794728,-0.206256,-2.469783
7.129238,3.199905,0.220476,0.512777,0.408843,-0.115503,-0.551885
7.125813,3.207452,0.210760,0.543984,0.439737,-0.103150,-0.583775
7.125127,3.205491,0.211685,0.539433,0.431897,-0.117463,-0.584129
7.139398,3.185445,0.242743,0.444862,0.349219,-0.113830,-0.471059
7.125975,3.205394,0.212626,0.537219,0.431406,-0.111957,-0.579313
7.106752,3.230711,0.172184,0.659367,0.535967,-0.125003,-0.728696
7.151193,3.171264,0.266438,0.374123,0.290529,-0.099281,-0.381751
7.150165,3.171092,0.265537,0.375909,0.289957,-0.107354,-0.387088
7.168849,3.145191,0.305915,0.253159,0.183098,-0.100935,-0.239647
7.088264,3.257652,0.131145,0.784908,0.647003,-0.125017,-0.876871
7.107220,3.230454,0.172870,0.657513,0.534875,-0.122948,-0.725687
7.106327,3.231600,0.171017,0.663094,0.539612,-0.123697,-0.732573
7.128780,3.200329,0.219660,0.515132,0.410612,-0.116678,-0.555134
7.104904,3.234278,0.167360,0.674632,0.550596,-0.120776,-0.745022
7.107395,3.229781,0.173605,0.655023,0.532136,-0.124962,-0.723553
7.111954,3.223349,0.183551,0.624722,0.505607,-0.123943,-0.687383
7.111954,3.223349,0.183551,0.624722,0.505607,-0.123943,-0.687383
7.071612,3.282364,0.093874,0.899584,0.748972,-0.123020,-1.011409
7.178978,3.130745,0.328139,0.185358,0.123537,-0.099402,-0.159011
7.121070,3.210693,0.203267,0.564774,0.453396,-0.120897,-0.615412
7.108420,3.228635,0.175593,0.649143,0.527381,-0.123288,-0.715943
7.110202,3.225944,0.179627,0.636749,0.516298,-0.123740,-0.701496
7.105519,3.232280,0.169634,0.667033,0.542454,-0.126104,-0.738185
7.090485,3.253367,0.136943,0.766563,0.629427,-0.130082,-0.857245
7.090335,3.254360,0.135969,0.769993,0.633459,-0.126338,-0.859796
7.090335,3.254360,0.135969,0.769993,0.633459,-0.126338,-0.859796
7.109897,3.226352,0.178979,0.638710,0.517987,-0.123916,-0.703882
7.108677,3.229113,0.175459,0.650050,0.529282,-0.119167,-0.715366
7.110113,3.226981,0.178678,0.640179,0.520501,-0.119356,-0.703791
7.074541,3.284058,0.095201,0.897382,0.754835,-0.093595,-0.997072
7.106123,3.231392,0.170983,0.662904,0.538792,-0.126143,-0.733327
7.129752,3.200465,0.220534,0.513361,0.411046,-0.109177,-0.550044
7.103816,3.235425,0.165307,0.680657,0.555360,-0.122895,-0.752981
7.105370,3.232540,0.169269,0.668177,0.543521,-0.125899,-0.739453
7.103602,3.235029,0.165416,0.679912,0.553788,-0.126319,-0.753471
7.088763,3.258104,0.131277,0.785189,0.648771,-0.119314,-0.874921
7.108883,3.227712,0.176826,0.645227,0.523599,-0.124482,-0.711800
7.070945,3.281418,0.093979,0.898148,0.745231,-0.132293,-1.013423
7.141684,3.183172,0.246942,0.432631,0.339767,-0.108705,-0.454575
7.112871,3.222049,0.185556,0.618609,0.500246,-0.123770,-0.680099
7.129251,3.199410,0.220898,0.511208,0.406842,-0.117804,-0.550953
7.090666,3.253282,0.136950,0.765035,0.628434,-0.128618,-0.854889
7.106979,3.230598,0.172508,0.658502,0.535485,-0.123945,-0.727253
7.131123,3.197422,0.224442,0.500799,0.398588,-0.114229,-0.537238
7.124943,3.205538,0.211397,0.539783,0.431954,-0.118383,-0.584919
7.220336,3.073739,0.417185,-0.085549,-0.111833,-0.083455,0.167094
7.111406,3.224334,0.182180,0.629022,0.509652,-0.123039,-0.692097
7.121671,3.211348,0.203334,0.565457,0.455971,-0.113500,-0.613259
7.114152,3.225672,0.183921,0.627203,0.514890,-0.097378,-0.679677
7.088374,3.258574,0.130555,0.787744,0.650873,-0.119936,-0.878177
7.147371,3.175759,0.258843,0.396733,0.309142,-0.104480,-0.410516
7.167370,3.146878,0.303020,0.261745,0.190089,-0.103198,-0.250685
7.130794,3.197882,0.223727,0.502973,0.400488,-0.114316,-0.539839
6.887658,3.534300,-0.301247,2.098118,1.788305,-0.200813,-2.457100
7.104773,3.233707,0.167698,0.673154,0.548306,-0.124461,-0.744751
7.111681,3.224343,0.182452,0.628431,0.509657,-0.121055,-0.690605
7.291080,2.976487,0.569454,-0.547557,-0.512970,-0.055337,0.723631
7.103228,3.236023,0.164215,0.683847,0.557847,-0.124150,-0.757248
7.106082,3.232738,0.169828,0.667183,0.544235,-0.119922,-0.735889
7.125372,3.206181,0.211363,0.541027,0.434656,-0.112405,-0.583988
7.104657,3.233538,0.167721,0.672889,0.547636,-0.126095,-0.745092
7.090126,3.256343,0.134117,0.776633,0.641492,-0.118231,-0.864389
7.109470,3.227009,0.178003,0.641715,0.520689,-0.123748,-0.707361
7.140629,3.184862,0.244229,0.439411,0.346087,-0.107369,-0.462074
7.112392,3.223627,0.183519,0.623741,0.506049,-0.118909,-0.684244
7.149522,3.174695,0.261905,0.388570,0.304590,-0.094470,-0.396878
7.114253,3.225507,0.184099,0.626247,0.514052,-0.097316,-0.678531
7.146171,3.177256,0.256387,0.404100,0.315333,-0.105699,-0.419699
7.150301,3.170864,0.265864,0.374890,0.289018,-0.107499,-0.385944
7.107835,3.230947,0.173087,0.657658,0.536794,-0.116228,-0.723169
7.125070,3.206430,0.210851,0.542483,0.435698,-0.113327,-0.586076
7.106083,3.232205,0.170269,0.665525,0.542085,-0.122487,-0.734959
7.107025,3.231389,0.171900,0.660860,0.538673,-0.119805,-0.728379
7.091951,3.253095,0.138655,0.762409,0.628155,-0.121069,-0.848737
7.103875,3.234504,0.166128,0.677661,0.551634,-0.126933,-0.751060
7.074417,3.276473,0.101591,0.874929,0.724842,-0.131736,-0.985797
7.109291,3.227558,0.177367,0.643828,0.522930,-0.122352,-0.709297
7.104674,3.233494,0.167774,0.672713,0.547457,-0.126186,-0.744921
7.109464,3.229604,0.175851,0.649801,0.531173,-0.111247,-0.711904
7.105465,3.233550,0.168531,0.671103,0.547589,-0.120343,-0.740683
7.146027,3.178415,0.255283,0.408029,0.320032,-0.101108,-0.422499
7.216476,3.079232,0.408787,-0.059533,-0.089025,-0.084244,0.136082
7.092148,3.253293,0.138691,0.762581,0.628932,-0.118724,-0.848002
7.144479,3.179512,0.252805,0.414937,0.324649,-0.106708,-0.432892
7.168083,3.145772,0.304657,0.256698,0.185539,-0.103522,-0.244858
7.140330,3.184546,0.244432,0.439963,0.345479,-0.111605,-0.464387
7.147383,3.174446,0.259941,0.392622,0.303836,-0.110744,-0.408169
7.104399,3.235144,0.166131,0.678467,0.554154,-0.120149,-0.749297
7.121334,3.296992,0.132177,0.832632,0.801995,0.298126,-0.763933
7.076392,3.273420,0.105814,0.859899,0.711482,-0.131830,-0.968135
7.108157,3.229152,0.174898,0.651347,0.529504,-0.122638,-0.718285
7.172576,3.153512,0.302817,0.270630,0.216269,-0.034459,-0.233675
7.108371,3.229736,0.174633,0.652680,0.531839,-0.118305,-0.718126
7.294833,2.971510,0.577378,-0.571511,-0.533522,-0.052956,0.752854
3.618239,-2.190134,-0.263954,-0.004029,-0.387465,-0.184619,-0.126523
3.620224,-2.187751,-0.263910,-0.001096,-0.378075,-0.159119,-0.119784
3.616725,-2.190944,-0.264821,-0.003130,-0.390556,-0.199200,-0.133417
3.613356,-2.190393,-0.273606,-0.010975,-0.400548,-0.208229,-0.128416
3.613293,-2.189953,-0.274034,-0.009465,-0.398762,-0.206538,-0.129522
3.612488,-2.188946,-0.275745,-0.004730,-0.394758,-0.207198,-0.135383
3.613124,-2.188352,-0.275591,-0.004317,-0.392432,-0.199841,-0.132927
3.617915,-2.193381,-0.260923,-0.011037,-0.398808,-0.204255,-0.126018
3.617594,-2.193545,-0.261113,-0.010823,-0.399433,-0.207307,-0.127491
3.616909,-2.192724,-0.262610,-0.007152,-0.396351,-0.207866,-0.132064
3.619189,-2.189650,-0.264005,-0.006812,-0.387200,-0.174084,-0.119105
3.616878,-2.192718,-0.263813,-0.011140,-0.399319,-0.205192,-0.126441
3.622777,-2.187713,-0.260737,-0.004595,-0.376647,-0.142456,-0.108908
3.620337,-2.189333,-0.261874,-0.004128,-0.382903,-0.167477,-0.119468
3.618172,-2.194356,-0.259857,-0.014650,-0.402778,-0.207160,-0.122916
3.615855,-2.190785,-0.266388,-0.002603,-0.391231,-0.203207,-0.135714
3.618178,-2.194466,-0.259759,-0.015006,-0.403223,-0.207647,-0.122690
3.616103,-2.191829,-0.265273,-0.006409,-0.395477,-0.206508,-0.132543
3.615986,-2.191293,-0.265221,-0.002333,-0.391721,-0.206245,-0.137167
3.619550,-2.191477,-0.260838,-0.008806,-0.391314,-0.183539,-0.120364
3.617439,-2.192952,-0.261761,-0.008628,-0.397019,-0.205538,-0.129375
3.623520,-2.183973,-0.264241,0.001282,-0.364625,-0.116279,-0.105528
3.616388,-2.192192,-0.264070,-0.006036,-0.395400,-0.207760,-0.133403
3.613484,-2.189644,-0.274218,-0.009366,-0.397855,-0.203401,-0.128400
3.616914,-2.193117,-0.262709,-0.009889,-0.399044,-0.208675,-0.129214
3.616475,-2.190292,-0.266166,-0.002469,-0.389314,-0.196459,-0.133173
3.617514,-2.189903,-0.264820,-0.001458,-0.386288,-0.188763,-0.131207
3.617152,-2.193136,-0.261900,-0.008552,-0.397728,-0.208447,-0.130628
3.618007,-2.190858,-0.264143,-0.007689,-0.391783,-0.188399,-0.123788
3.616302,-2.192343,-0.264461,-0.007817,-0.397108,-0.208042,-0.131470
3.617335,-2.192982,-0.262946,-0.012349,-0.399967,-0.203701,-0.124393
3.613160,-2.189265,-0.275168,-0.008524,-0.397071,-0.203102,-0.129314
3.616417,-2.192315,-0.263816,-0.006055,-0.395585,-0.208452,-0.133641
3.612692,-2.189502,-0.275446,-0.008209,-0.397976,-0.207545,-0.131464
3.612479,-2.189034,-0.275988,-0.006057,-0.395901,-0.206930,-0.133750
3.613675,-2.187778,-0.275874,-0.005064,-0.391127,-0.192284,-0.129071
3.616179,-2.191689,-0.264636,-0.003788,-0.393187,-0.206949,-0.135724
3.613227,-2.189880,-0.274345,-0.009733,-0.398936,-0.206209,-0.129098
3.613107,-2.189928,-0.274427,-0.009612,-0.399115,-0.207280,-0.129669
3.615900,-2.186832,-0.274153,-0.006286,-0.386939,-0.172639,-0.119738
3.616310,-2.191272,-0.265155,-0.003858,-0.392305,-0.203255,-0.134204
3.612332,-2.188598,-0.276313,-0.003725,-0.393649,-0.206309,-0.136228
3.618341,-2.189523,-0.264970,-0.004505,-0.386589,-0.179449,-0.123974
3.613376,-2.190309,-0.273655,-0.010761,-0.400214,-0.207685,-0.128451
3.621718,-2.188207,-0.262630,-0.008035,-0.381672,-0.149287,-0.107743
7.129068,3.202028,0.218548,0.519764,0.417438,-0.106440,-0.556506
7.110590,3.225328,0.180529,0.633959,0.513765,-0.123987,-0.698303
7.163497,3.153620,0.293514,0.291461,0.217786,-0.097894,-0.283636
7.134156,3.212721,0.214870,0.541543,0.460031,-0.018908,-0.547196
7.146713,3.175862,0.258090,0.398539,0.309636,-0.108618,-0.414303
7.106410,3.231331,0.171324,0.662066,0.538512,-0.124414,-0.731647
7.123372,3.208138,0.207715,0.551631,0.442800,-0.117034,-0.598354
7.103993,3.234542,0.166216,0.677513,0.551774,-0.125916,-0.750478
7.141482,3.182686,0.247139,0.431573,0.337825,-0.112482,-0.454837
7.109046,3.227702,0.177000,0.644828,0.523539,-0.123384,-0.710889
7.122318,3.209795,0.205276,0.559163,0.449620,-0.116446,-0.607009
7.106937,3.231113,0.172039,0.660199,0.537570,-0.121752,-0.728379
7.136646,3.258981,0.179146,0.679824,0.646617,0.222252,-0.613934
7.110443,3.225598,0.180157,0.635131,0.514874,-0.123717,-0.699577
